attribute_id,attribute,hero_id,hero_name,level,value
move_acceleration,Move Acceleration,67,Paige,9,4.0
move_acceleration,Move Acceleration,67,Paige,10,4.0
move_acceleration,Move Acceleration,67,Paige,11,4.0
move_acceleration,Move Acceleration,67,Paige,12,4.0
move_acceleration,Move Acceleration,67,Paige,13,4.0
move_acceleration,Move Acceleration,67,Paige,14,4.0
move_acceleration,Move Acceleration,67,Paige,15,4.0
move_acceleration,Move Acceleration,67,Paige,16,4.0
move_acceleration,Move Acceleration,67,Paige,17,4.0
move_acceleration,Move Acceleration,67,Paige,18,4.0
move_acceleration,Move Acceleration,67,Paige,19,4.0
move_acceleration,Move Acceleration,67,Paige,20,4.0
move_acceleration,Move Acceleration,67,Paige,21,4.0
move_acceleration,Move Acceleration,67,Paige,22,4.0
move_acceleration,Move Acceleration,67,Paige,23,4.0
move_acceleration,Move Acceleration,67,Paige,24,4.0
move_acceleration,Move Acceleration,67,Paige,25,4.0
move_acceleration,Move Acceleration,67,Paige,26,4.0
move_acceleration,Move Acceleration,67,Paige,27,4.0
move_acceleration,Move Acceleration,67,Paige,28,4.0
move_acceleration,Move Acceleration,67,Paige,29,4.0
move_acceleration,Move Acceleration,67,Paige,30,4.0
move_acceleration,Move Acceleration,67,Paige,31,4.0
move_acceleration,Move Acceleration,67,Paige,32,4.0
move_acceleration,Move Acceleration,67,Paige,33,4.0
move_acceleration,Move Acceleration,67,Paige,34,4.0
move_acceleration,Move Acceleration,67,Paige,35,4.0
move_acceleration,Move Acceleration,67,Paige,36,4.0
move_acceleration,Move Acceleration,10,Paradox,1,4.0
move_acceleration,Move Acceleration,10,Paradox,2,4.0
move_acceleration,Move Acceleration,10,Paradox,3,4.0
move_acceleration,Move Acceleration,10,Paradox,4,4.0
move_acceleration,Move Acceleration,10,Paradox,5,4.0
move_acceleration,Move Acceleration,10,Paradox,6,4.0
move_acceleration,Move Acceleration,10,Paradox,7,4.0
move_acceleration,Move Acceleration,10,Paradox,8,4.0
move_acceleration,Move Acceleration,10,Paradox,9,4.0
move_acceleration,Move Acceleration,10,Paradox,10,4.0
move_acceleration,Move Acceleration,10,Paradox,11,4.0
move_acceleration,Move Acceleration,10,Paradox,12,4.0
move_acceleration,Move Acceleration,10,Paradox,13,4.0
move_acceleration,Move Acceleration,10,Paradox,14,4.0
move_acceleration,Move Acceleration,10,Paradox,15,4.0
move_acceleration,Move Acceleration,10,Paradox,16,4.0
move_acceleration,Move Acceleration,10,Paradox,17,4.0
move_acceleration,Move Acceleration,10,Paradox,18,4.0
move_acceleration,Move Acceleration,10,Paradox,19,4.0
move_acceleration,Move Acceleration,10,Paradox,20,4.0
move_acceleration,Move Acceleration,10,Paradox,21,4.0
move_acceleration,Move Acceleration,10,Paradox,22,4.0
move_acceleration,Move Acceleration,10,Paradox,23,4.0
move_acceleration,Move Acceleration,10,Paradox,24,4.0
move_acceleration,Move Acceleration,10,Paradox,25,4.0
move_acceleration,Move Acceleration,10,Paradox,26,4.0
move_acceleration,Move Acceleration,10,Paradox,27,4.0
move_acceleration,Move Acceleration,10,Paradox,28,4.0
move_acceleration,Move Acceleration,10,Paradox,29,4.0
move_acceleration,Move Acceleration,10,Paradox,30,4.0
move_acceleration,Move Acceleration,10,Paradox,31,4.0
move_acceleration,Move Acceleration,10,Paradox,32,4.0
move_acceleration,Move Acceleration,10,Paradox,33,4.0
move_acceleration,Move Acceleration,10,Paradox,34,4.0
move_acceleration,Move Acceleration,10,Paradox,35,4.0
move_acceleration,Move Acceleration,10,Paradox,36,4.0
move_acceleration,Move Acceleration,50,Pocket,1,4.0
move_acceleration,Move Acceleration,50,Pocket,2,4.0
move_acceleration,Move Acceleration,50,Pocket,3,4.0
move_acceleration,Move Acceleration,50,Pocket,4,4.0
move_acceleration,Move Acceleration,50,Pocket,5,4.0
move_acceleration,Move Acceleration,50,Pocket,6,4.0
move_acceleration,Move Acceleration,50,Pocket,7,4.0
move_acceleration,Move Acceleration,50,Pocket,8,4.0
move_acceleration,Move Acceleration,50,Pocket,9,4.0
move_acceleration,Move Acceleration,50,Pocket,10,4.0
move_acceleration,Move Acceleration,50,Pocket,11,4.0
move_acceleration,Move Acceleration,50,Pocket,12,4.0
move_acceleration,Move Acceleration,50,Pocket,13,4.0
move_acceleration,Move Acceleration,50,Pocket,14,4.0
move_acceleration,Move Acceleration,50,Pocket,15,4.0
move_acceleration,Move Acceleration,50,Pocket,16,4.0
move_acceleration,Move Acceleration,50,Pocket,17,4.0
move_acceleration,Move Acceleration,50,Pocket,18,4.0
move_acceleration,Move Acceleration,50,Pocket,19,4.0
move_acceleration,Move Acceleration,50,Pocket,20,4.0
move_acceleration,Move Acceleration,50,Pocket,21,4.0
move_acceleration,Move Acceleration,50,Pocket,22,4.0
move_acceleration,Move Acceleration,50,Pocket,23,4.0
move_acceleration,Move Acceleration,50,Pocket,24,4.0
move_acceleration,Move Acceleration,50,Pocket,25,4.0
move_acceleration,Move Acceleration,50,Pocket,26,4.0
move_acceleration,Move Acceleration,50,Pocket,27,4.0
move_acceleration,Move Acceleration,50,Pocket,28,4.0
move_acceleration,Move Acceleration,50,Pocket,29,4.0
move_acceleration,Move Acceleration,50,Pocket,30,4.0
move_acceleration,Move Acceleration,50,Pocket,31,4.0
move_acceleration,Move Acceleration,50,Pocket,32,4.0
move_acceleration,Move Acceleration,50,Pocket,33,4.0
move_acceleration,Move Acceleration,50,Pocket,34,4.0
move_acceleration,Move Acceleration,50,Pocket,35,4.0
move_acceleration,Move Acceleration,50,Pocket,36,4.0
move_acceleration,Move Acceleration,79,Rem,1,4.0
move_acceleration,Move Acceleration,79,Rem,2,4.0
move_acceleration,Move Acceleration,79,Rem,3,4.0
move_acceleration,Move Acceleration,79,Rem,4,4.0
move_acceleration,Move Acceleration,79,Rem,5,4.0
move_acceleration,Move Acceleration,79,Rem,6,4.0
move_acceleration,Move Acceleration,79,Rem,7,4.0
move_acceleration,Move Acceleration,79,Rem,8,4.0
move_acceleration,Move Acceleration,79,Rem,9,4.0
move_acceleration,Move Acceleration,79,Rem,10,4.0
move_acceleration,Move Acceleration,79,Rem,11,4.0
move_acceleration,Move Acceleration,79,Rem,12,4.0
move_acceleration,Move Acceleration,79,Rem,13,4.0
move_acceleration,Move Acceleration,79,Rem,14,4.0
move_acceleration,Move Acceleration,79,Rem,15,4.0
move_acceleration,Move Acceleration,79,Rem,16,4.0
move_acceleration,Move Acceleration,79,Rem,17,4.0
move_acceleration,Move Acceleration,79,Rem,18,4.0
move_acceleration,Move Acceleration,79,Rem,19,4.0
move_acceleration,Move Acceleration,79,Rem,20,4.0
move_acceleration,Move Acceleration,79,Rem,21,4.0
move_acceleration,Move Acceleration,79,Rem,22,4.0
move_acceleration,Move Acceleration,79,Rem,23,4.0
move_acceleration,Move Acceleration,79,Rem,24,4.0
move_acceleration,Move Acceleration,79,Rem,25,4.0
move_acceleration,Move Acceleration,79,Rem,26,4.0
move_acceleration,Move Acceleration,79,Rem,27,4.0
move_acceleration,Move Acceleration,79,Rem,28,4.0
move_acceleration,Move Acceleration,79,Rem,29,4.0
move_acceleration,Move Acceleration,79,Rem,30,4.0
move_acceleration,Move Acceleration,79,Rem,31,4.0
move_acceleration,Move Acceleration,79,Rem,32,4.0
move_acceleration,Move Acceleration,79,Rem,33,4.0
move_acceleration,Move Acceleration,79,Rem,34,4.0
move_acceleration,Move Acceleration,79,Rem,35,4.0
move_acceleration,Move Acceleration,79,Rem,36,4.0
move_acceleration,Move Acceleration,2,Seven,1,4.0
move_acceleration,Move Acceleration,2,Seven,2,4.0
move_acceleration,Move Acceleration,2,Seven,3,4.0
move_acceleration,Move Acceleration,2,Seven,4,4.0
move_acceleration,Move Acceleration,2,Seven,5,4.0
move_acceleration,Move Acceleration,2,Seven,6,4.0
move_acceleration,Move Acceleration,2,Seven,7,4.0
move_acceleration,Move Acceleration,2,Seven,8,4.0
move_acceleration,Move Acceleration,2,Seven,9,4.0
move_acceleration,Move Acceleration,2,Seven,10,4.0
move_acceleration,Move Acceleration,2,Seven,11,4.0
move_acceleration,Move Acceleration,2,Seven,12,4.0
move_acceleration,Move Acceleration,2,Seven,13,4.0
move_acceleration,Move Acceleration,2,Seven,14,4.0
move_acceleration,Move Acceleration,2,Seven,15,4.0
move_acceleration,Move Acceleration,2,Seven,16,4.0
move_acceleration,Move Acceleration,2,Seven,17,4.0
move_acceleration,Move Acceleration,2,Seven,18,4.0
move_acceleration,Move Acceleration,2,Seven,19,4.0
move_acceleration,Move Acceleration,2,Seven,20,4.0
move_acceleration,Move Acceleration,2,Seven,21,4.0
move_acceleration,Move Acceleration,2,Seven,22,4.0
move_acceleration,Move Acceleration,2,Seven,23,4.0
move_acceleration,Move Acceleration,2,Seven,24,4.0
move_acceleration,Move Acceleration,2,Seven,25,4.0
move_acceleration,Move Acceleration,2,Seven,26,4.0
move_acceleration,Move Acceleration,2,Seven,27,4.0
move_acceleration,Move Acceleration,2,Seven,28,4.0
move_acceleration,Move Acceleration,2,Seven,29,4.0
move_acceleration,Move Acceleration,2,Seven,30,4.0
move_acceleration,Move Acceleration,2,Seven,31,4.0
move_acceleration,Move Acceleration,2,Seven,32,4.0
move_acceleration,Move Acceleration,2,Seven,33,4.0
move_acceleration,Move Acceleration,2,Seven,34,4.0
move_acceleration,Move Acceleration,2,Seven,35,4.0
move_acceleration,Move Acceleration,2,Seven,36,4.0
move_acceleration,Move Acceleration,19,Shiv,1,4.0
move_acceleration,Move Acceleration,19,Shiv,2,4.0
move_acceleration,Move Acceleration,19,Shiv,3,4.0
move_acceleration,Move Acceleration,19,Shiv,4,4.0
move_acceleration,Move Acceleration,19,Shiv,5,4.0
move_acceleration,Move Acceleration,19,Shiv,6,4.0
move_acceleration,Move Acceleration,19,Shiv,7,4.0
move_acceleration,Move Acceleration,19,Shiv,8,4.0
move_acceleration,Move Acceleration,19,Shiv,9,4.0
move_acceleration,Move Acceleration,19,Shiv,10,4.0
move_acceleration,Move Acceleration,19,Shiv,11,4.0
move_acceleration,Move Acceleration,19,Shiv,12,4.0
move_acceleration,Move Acceleration,19,Shiv,13,4.0
move_acceleration,Move Acceleration,19,Shiv,14,4.0
move_acceleration,Move Acceleration,19,Shiv,15,4.0
move_acceleration,Move Acceleration,19,Shiv,16,4.0
move_acceleration,Move Acceleration,19,Shiv,17,4.0
move_acceleration,Move Acceleration,19,Shiv,18,4.0
move_acceleration,Move Acceleration,19,Shiv,19,4.0
move_acceleration,Move Acceleration,19,Shiv,20,4.0
move_acceleration,Move Acceleration,19,Shiv,21,4.0
move_acceleration,Move Acceleration,19,Shiv,22,4.0
move_acceleration,Move Acceleration,19,Shiv,23,4.0
move_acceleration,Move Acceleration,19,Shiv,24,4.0
move_acceleration,Move Acceleration,19,Shiv,25,4.0
move_acceleration,Move Acceleration,19,Shiv,26,4.0
move_acceleration,Move Acceleration,19,Shiv,27,4.0
move_acceleration,Move Acceleration,19,Shiv,28,4.0
move_acceleration,Move Acceleration,19,Shiv,29,4.0
move_acceleration,Move Acceleration,19,Shiv,30,4.0
move_acceleration,Move Acceleration,19,Shiv,31,4.0
move_acceleration,Move Acceleration,19,Shiv,32,4.0
move_acceleration,Move Acceleration,19,Shiv,33,4.0
move_acceleration,Move Acceleration,19,Shiv,34,4.0
move_acceleration,Move Acceleration,19,Shiv,35,4.0
move_acceleration,Move Acceleration,19,Shiv,36,4.0
move_acceleration,Move Acceleration,80,Silver,1,4.0
move_acceleration,Move Acceleration,80,Silver,2,4.0
move_acceleration,Move Acceleration,80,Silver,3,4.0
move_acceleration,Move Acceleration,80,Silver,4,4.0
move_acceleration,Move Acceleration,80,Silver,5,4.0
move_acceleration,Move Acceleration,80,Silver,6,4.0
move_acceleration,Move Acceleration,80,Silver,7,4.0
move_acceleration,Move Acceleration,80,Silver,8,4.0
move_acceleration,Move Acceleration,80,Silver,9,4.0
move_acceleration,Move Acceleration,80,Silver,10,4.0
move_acceleration,Move Acceleration,80,Silver,11,4.0
move_acceleration,Move Acceleration,80,Silver,12,4.0
move_acceleration,Move Acceleration,80,Silver,13,4.0
move_acceleration,Move Acceleration,80,Silver,14,4.0
move_acceleration,Move Acceleration,80,Silver,15,4.0
move_acceleration,Move Acceleration,80,Silver,16,4.0
move_acceleration,Move Acceleration,80,Silver,17,4.0
move_acceleration,Move Acceleration,80,Silver,18,4.0
move_acceleration,Move Acceleration,80,Silver,19,4.0
move_acceleration,Move Acceleration,80,Silver,20,4.0
move_acceleration,Move Acceleration,80,Silver,21,4.0
move_acceleration,Move Acceleration,80,Silver,22,4.0
move_acceleration,Move Acceleration,80,Silver,23,4.0
move_acceleration,Move Acceleration,80,Silver,24,4.0
move_acceleration,Move Acceleration,80,Silver,25,4.0
move_acceleration,Move Acceleration,80,Silver,26,4.0
move_acceleration,Move Acceleration,80,Silver,27,4.0
move_acceleration,Move Acceleration,80,Silver,28,4.0
move_acceleration,Move Acceleration,80,Silver,29,4.0
move_acceleration,Move Acceleration,80,Silver,30,4.0
move_acceleration,Move Acceleration,80,Silver,31,4.0
move_acceleration,Move Acceleration,80,Silver,32,4.0
move_acceleration,Move Acceleration,80,Silver,33,4.0
move_acceleration,Move Acceleration,80,Silver,34,4.0
move_acceleration,Move Acceleration,80,Silver,35,4.0
move_acceleration,Move Acceleration,80,Silver,36,4.0
move_acceleration,Move Acceleration,60,Sinclair,1,4.0
move_acceleration,Move Acceleration,60,Sinclair,2,4.0
move_acceleration,Move Acceleration,60,Sinclair,3,4.0
move_acceleration,Move Acceleration,60,Sinclair,4,4.0
move_acceleration,Move Acceleration,60,Sinclair,5,4.0
move_acceleration,Move Acceleration,60,Sinclair,6,4.0
move_acceleration,Move Acceleration,60,Sinclair,7,4.0
move_acceleration,Move Acceleration,60,Sinclair,8,4.0
move_acceleration,Move Acceleration,60,Sinclair,9,4.0
move_acceleration,Move Acceleration,60,Sinclair,10,4.0
move_acceleration,Move Acceleration,60,Sinclair,11,4.0
move_acceleration,Move Acceleration,60,Sinclair,12,4.0
move_acceleration,Move Acceleration,60,Sinclair,13,4.0
move_acceleration,Move Acceleration,60,Sinclair,14,4.0
move_acceleration,Move Acceleration,60,Sinclair,15,4.0
move_acceleration,Move Acceleration,60,Sinclair,16,4.0
move_acceleration,Move Acceleration,60,Sinclair,17,4.0
move_acceleration,Move Acceleration,60,Sinclair,18,4.0
move_acceleration,Move Acceleration,60,Sinclair,19,4.0
move_acceleration,Move Acceleration,60,Sinclair,20,4.0
move_acceleration,Move Acceleration,60,Sinclair,21,4.0
move_acceleration,Move Acceleration,60,Sinclair,22,4.0
move_acceleration,Move Acceleration,60,Sinclair,23,4.0
move_acceleration,Move Acceleration,60,Sinclair,24,4.0
move_acceleration,Move Acceleration,60,Sinclair,25,4.0
move_acceleration,Move Acceleration,60,Sinclair,26,4.0
move_acceleration,Move Acceleration,60,Sinclair,27,4.0
move_acceleration,Move Acceleration,60,Sinclair,28,4.0
move_acceleration,Move Acceleration,60,Sinclair,29,4.0
move_acceleration,Move Acceleration,60,Sinclair,30,4.0
move_acceleration,Move Acceleration,60,Sinclair,31,4.0
move_acceleration,Move Acceleration,60,Sinclair,32,4.0
move_acceleration,Move Acceleration,60,Sinclair,33,4.0
move_acceleration,Move Acceleration,60,Sinclair,34,4.0
move_acceleration,Move Acceleration,60,Sinclair,35,4.0
move_acceleration,Move Acceleration,60,Sinclair,36,4.0
move_acceleration,Move Acceleration,69,The Doorman,1,4.0
move_acceleration,Move Acceleration,69,The Doorman,2,4.0
move_acceleration,Move Acceleration,69,The Doorman,3,4.0
move_acceleration,Move Acceleration,69,The Doorman,4,4.0
move_acceleration,Move Acceleration,69,The Doorman,5,4.0
move_acceleration,Move Acceleration,69,The Doorman,6,4.0
move_acceleration,Move Acceleration,69,The Doorman,7,4.0
move_acceleration,Move Acceleration,69,The Doorman,8,4.0
move_acceleration,Move Acceleration,69,The Doorman,9,4.0
move_acceleration,Move Acceleration,69,The Doorman,10,4.0
move_acceleration,Move Acceleration,69,The Doorman,11,4.0
move_acceleration,Move Acceleration,69,The Doorman,12,4.0
move_acceleration,Move Acceleration,69,The Doorman,13,4.0
move_acceleration,Move Acceleration,69,The Doorman,14,4.0
move_acceleration,Move Acceleration,69,The Doorman,15,4.0
move_acceleration,Move Acceleration,69,The Doorman,16,4.0
move_acceleration,Move Acceleration,69,The Doorman,17,4.0
move_acceleration,Move Acceleration,69,The Doorman,18,4.0
move_acceleration,Move Acceleration,69,The Doorman,19,4.0
move_acceleration,Move Acceleration,69,The Doorman,20,4.0
move_acceleration,Move Acceleration,69,The Doorman,21,4.0
move_acceleration,Move Acceleration,69,The Doorman,22,4.0
move_acceleration,Move Acceleration,69,The Doorman,23,4.0
move_acceleration,Move Acceleration,69,The Doorman,24,4.0
move_acceleration,Move Acceleration,69,The Doorman,25,4.0
move_acceleration,Move Acceleration,69,The Doorman,26,4.0
move_acceleration,Move Acceleration,69,The Doorman,27,4.0
move_acceleration,Move Acceleration,69,The Doorman,28,4.0
move_acceleration,Move Acceleration,69,The Doorman,29,4.0
move_acceleration,Move Acceleration,69,The Doorman,30,4.0
move_acceleration,Move Acceleration,69,The Doorman,31,4.0
move_acceleration,Move Acceleration,69,The Doorman,32,4.0
move_acceleration,Move Acceleration,69,The Doorman,33,4.0
move_acceleration,Move Acceleration,69,The Doorman,34,4.0
move_acceleration,Move Acceleration,69,The Doorman,35,4.0
move_acceleration,Move Acceleration,69,The Doorman,36,4.0
move_acceleration,Move Acceleration,65,Venator,1,4.0
move_acceleration,Move Acceleration,65,Venator,2,4.0
move_acceleration,Move Acceleration,65,Venator,3,4.0
move_acceleration,Move Acceleration,65,Venator,4,4.0
move_acceleration,Move Acceleration,65,Venator,5,4.0
move_acceleration,Move Acceleration,65,Venator,6,4.0
move_acceleration,Move Acceleration,65,Venator,7,4.0
move_acceleration,Move Acceleration,65,Venator,8,4.0
move_acceleration,Move Acceleration,65,Venator,9,4.0
move_acceleration,Move Acceleration,65,Venator,10,4.0
move_acceleration,Move Acceleration,65,Venator,11,4.0
move_acceleration,Move Acceleration,65,Venator,12,4.0
move_acceleration,Move Acceleration,65,Venator,13,4.0
move_acceleration,Move Acceleration,65,Venator,14,4.0
move_acceleration,Move Acceleration,65,Venator,15,4.0
move_acceleration,Move Acceleration,65,Venator,16,4.0
move_acceleration,Move Acceleration,65,Venator,17,4.0
move_acceleration,Move Acceleration,65,Venator,18,4.0
move_acceleration,Move Acceleration,65,Venator,19,4.0
move_acceleration,Move Acceleration,65,Venator,20,4.0
move_acceleration,Move Acceleration,65,Venator,21,4.0
move_acceleration,Move Acceleration,65,Venator,22,4.0
move_acceleration,Move Acceleration,65,Venator,23,4.0
move_acceleration,Move Acceleration,65,Venator,24,4.0
move_acceleration,Move Acceleration,65,Venator,25,4.0
move_acceleration,Move Acceleration,65,Venator,26,4.0
move_acceleration,Move Acceleration,65,Venator,27,4.0
move_acceleration,Move Acceleration,65,Venator,28,4.0
move_acceleration,Move Acceleration,65,Venator,29,4.0
move_acceleration,Move Acceleration,65,Venator,30,4.0
move_acceleration,Move Acceleration,65,Venator,31,4.0
move_acceleration,Move Acceleration,65,Venator,32,4.0
move_acceleration,Move Acceleration,65,Venator,33,4.0
move_acceleration,Move Acceleration,65,Venator,34,4.0
move_acceleration,Move Acceleration,65,Venator,35,4.0
move_acceleration,Move Acceleration,65,Venator,36,4.0
move_acceleration,Move Acceleration,66,Victor,1,4.0
move_acceleration,Move Acceleration,66,Victor,2,4.0
move_acceleration,Move Acceleration,66,Victor,3,4.0
move_acceleration,Move Acceleration,66,Victor,4,4.0
move_acceleration,Move Acceleration,66,Victor,5,4.0
move_acceleration,Move Acceleration,66,Victor,6,4.0
move_acceleration,Move Acceleration,66,Victor,7,4.0
move_acceleration,Move Acceleration,66,Victor,8,4.0
move_acceleration,Move Acceleration,66,Victor,9,4.0
move_acceleration,Move Acceleration,66,Victor,10,4.0
move_acceleration,Move Acceleration,66,Victor,11,4.0
move_acceleration,Move Acceleration,66,Victor,12,4.0
move_acceleration,Move Acceleration,66,Victor,13,4.0
move_acceleration,Move Acceleration,66,Victor,14,4.0
move_acceleration,Move Acceleration,66,Victor,15,4.0
move_acceleration,Move Acceleration,66,Victor,16,4.0
move_acceleration,Move Acceleration,66,Victor,17,4.0
move_acceleration,Move Acceleration,66,Victor,18,4.0
move_acceleration,Move Acceleration,66,Victor,19,4.0
move_acceleration,Move Acceleration,66,Victor,20,4.0
move_acceleration,Move Acceleration,66,Victor,21,4.0
move_acceleration,Move Acceleration,66,Victor,22,4.0
move_acceleration,Move Acceleration,66,Victor,23,4.0
move_acceleration,Move Acceleration,66,Victor,24,4.0
move_acceleration,Move Acceleration,66,Victor,25,4.0
move_acceleration,Move Acceleration,66,Victor,26,4.0
move_acceleration,Move Acceleration,66,Victor,27,4.0
move_acceleration,Move Acceleration,66,Victor,28,4.0
move_acceleration,Move Acceleration,66,Victor,29,4.0
move_acceleration,Move Acceleration,66,Victor,30,4.0
move_acceleration,Move Acceleration,66,Victor,31,4.0
move_acceleration,Move Acceleration,66,Victor,32,4.0
move_acceleration,Move Acceleration,66,Victor,33,4.0
move_acceleration,Move Acceleration,66,Victor,34,4.0
move_acceleration,Move Acceleration,66,Victor,35,4.0
move_acceleration,Move Acceleration,66,Victor,36,4.0
move_acceleration,Move Acceleration,3,Vindicta,1,4.0
move_acceleration,Move Acceleration,3,Vindicta,2,4.0
move_acceleration,Move Acceleration,3,Vindicta,3,4.0
move_acceleration,Move Acceleration,3,Vindicta,4,4.0
move_acceleration,Move Acceleration,3,Vindicta,5,4.0
move_acceleration,Move Acceleration,3,Vindicta,6,4.0
move_acceleration,Move Acceleration,3,Vindicta,7,4.0
move_acceleration,Move Acceleration,3,Vindicta,8,4.0
move_acceleration,Move Acceleration,3,Vindicta,9,4.0
move_acceleration,Move Acceleration,3,Vindicta,10,4.0
move_acceleration,Move Acceleration,3,Vindicta,11,4.0
move_acceleration,Move Acceleration,3,Vindicta,12,4.0
move_acceleration,Move Acceleration,3,Vindicta,13,4.0
move_acceleration,Move Acceleration,3,Vindicta,14,4.0
move_acceleration,Move Acceleration,3,Vindicta,15,4.0
move_acceleration,Move Acceleration,3,Vindicta,16,4.0
move_acceleration,Move Acceleration,3,Vindicta,17,4.0
move_acceleration,Move Acceleration,3,Vindicta,18,4.0
move_acceleration,Move Acceleration,3,Vindicta,19,4.0
move_acceleration,Move Acceleration,3,Vindicta,20,4.0
move_acceleration,Move Acceleration,3,Vindicta,21,4.0
move_acceleration,Move Acceleration,3,Vindicta,22,4.0
move_acceleration,Move Acceleration,3,Vindicta,23,4.0
move_acceleration,Move Acceleration,3,Vindicta,24,4.0
move_acceleration,Move Acceleration,3,Vindicta,25,4.0
move_acceleration,Move Acceleration,3,Vindicta,26,4.0
move_acceleration,Move Acceleration,3,Vindicta,27,4.0
move_acceleration,Move Acceleration,3,Vindicta,28,4.0
move_acceleration,Move Acceleration,3,Vindicta,29,4.0
move_acceleration,Move Acceleration,3,Vindicta,30,4.0
move_acceleration,Move Acceleration,3,Vindicta,31,4.0
move_acceleration,Move Acceleration,3,Vindicta,32,4.0
move_acceleration,Move Acceleration,3,Vindicta,33,4.0
move_acceleration,Move Acceleration,3,Vindicta,34,4.0
move_acceleration,Move Acceleration,3,Vindicta,35,4.0
move_acceleration,Move Acceleration,3,Vindicta,36,4.0
move_acceleration,Move Acceleration,35,Viscous,1,4.0
move_acceleration,Move Acceleration,35,Viscous,2,4.0
move_acceleration,Move Acceleration,35,Viscous,3,4.0
move_acceleration,Move Acceleration,35,Viscous,4,4.0
move_acceleration,Move Acceleration,35,Viscous,5,4.0
move_acceleration,Move Acceleration,35,Viscous,6,4.0
move_acceleration,Move Acceleration,35,Viscous,7,4.0
move_acceleration,Move Acceleration,35,Viscous,8,4.0
move_acceleration,Move Acceleration,35,Viscous,9,4.0
move_acceleration,Move Acceleration,35,Viscous,10,4.0
move_acceleration,Move Acceleration,35,Viscous,11,4.0
move_acceleration,Move Acceleration,35,Viscous,12,4.0
move_acceleration,Move Acceleration,35,Viscous,13,4.0
move_acceleration,Move Acceleration,35,Viscous,14,4.0
move_acceleration,Move Acceleration,35,Viscous,15,4.0
move_acceleration,Move Acceleration,35,Viscous,16,4.0
move_acceleration,Move Acceleration,35,Viscous,17,4.0
move_acceleration,Move Acceleration,35,Viscous,18,4.0
move_acceleration,Move Acceleration,35,Viscous,19,4.0
move_acceleration,Move Acceleration,35,Viscous,20,4.0
move_acceleration,Move Acceleration,35,Viscous,21,4.0
move_acceleration,Move Acceleration,35,Viscous,22,4.0
move_acceleration,Move Acceleration,35,Viscous,23,4.0
move_acceleration,Move Acceleration,35,Viscous,24,4.0
move_acceleration,Move Acceleration,35,Viscous,25,4.0
move_acceleration,Move Acceleration,35,Viscous,26,4.0
move_acceleration,Move Acceleration,35,Viscous,27,4.0
move_acceleration,Move Acceleration,35,Viscous,28,4.0
move_acceleration,Move Acceleration,35,Viscous,29,4.0
move_acceleration,Move Acceleration,35,Viscous,30,4.0
move_acceleration,Move Acceleration,35,Viscous,31,4.0
move_acceleration,Move Acceleration,35,Viscous,32,4.0
move_acceleration,Move Acceleration,35,Viscous,33,4.0
move_acceleration,Move Acceleration,35,Viscous,34,4.0
move_acceleration,Move Acceleration,35,Viscous,35,4.0
move_acceleration,Move Acceleration,35,Viscous,36,4.0
move_acceleration,Move Acceleration,58,Vyper,1,4.0
move_acceleration,Move Acceleration,58,Vyper,2,4.0
move_acceleration,Move Acceleration,58,Vyper,3,4.0
move_acceleration,Move Acceleration,58,Vyper,4,4.0
move_acceleration,Move Acceleration,58,Vyper,5,4.0
move_acceleration,Move Acceleration,58,Vyper,6,4.0
move_acceleration,Move Acceleration,58,Vyper,7,4.0
move_acceleration,Move Acceleration,58,Vyper,8,4.0
move_acceleration,Move Acceleration,58,Vyper,9,4.0
move_acceleration,Move Acceleration,58,Vyper,10,4.0
move_acceleration,Move Acceleration,58,Vyper,11,4.0
move_acceleration,Move Acceleration,58,Vyper,12,4.0
move_acceleration,Move Acceleration,58,Vyper,13,4.0
move_acceleration,Move Acceleration,58,Vyper,14,4.0
move_acceleration,Move Acceleration,58,Vyper,15,4.0
move_acceleration,Move Acceleration,58,Vyper,16,4.0
move_acceleration,Move Acceleration,58,Vyper,17,4.0
move_acceleration,Move Acceleration,58,Vyper,18,4.0
move_acceleration,Move Acceleration,58,Vyper,19,4.0
move_acceleration,Move Acceleration,58,Vyper,20,4.0
move_acceleration,Move Acceleration,58,Vyper,21,4.0
move_acceleration,Move Acceleration,58,Vyper,22,4.0
move_acceleration,Move Acceleration,58,Vyper,23,4.0
move_acceleration,Move Acceleration,58,Vyper,24,4.0
move_acceleration,Move Acceleration,58,Vyper,25,4.0
move_acceleration,Move Acceleration,58,Vyper,26,4.0
move_acceleration,Move Acceleration,58,Vyper,27,4.0
move_acceleration,Move Acceleration,58,Vyper,28,4.0
move_acceleration,Move Acceleration,58,Vyper,29,4.0
move_acceleration,Move Acceleration,58,Vyper,30,4.0
move_acceleration,Move Acceleration,58,Vyper,31,4.0
move_acceleration,Move Acceleration,58,Vyper,32,4.0
move_acceleration,Move Acceleration,58,Vyper,33,4.0
move_acceleration,Move Acceleration,58,Vyper,34,4.0
move_acceleration,Move Acceleration,58,Vyper,35,4.0
move_acceleration,Move Acceleration,58,Vyper,36,4.0
move_acceleration,Move Acceleration,25,Warden,1,4.0
move_acceleration,Move Acceleration,25,Warden,2,4.0
move_acceleration,Move Acceleration,25,Warden,3,4.0
move_acceleration,Move Acceleration,25,Warden,4,4.0
move_acceleration,Move Acceleration,25,Warden,5,4.0
move_acceleration,Move Acceleration,25,Warden,6,4.0
